Time,L_9_x,L_9_y,L_9_x_diff,L_9_y_diff,L_9_x_diff2,L_9_y_diff2,theta_r1,theta_r1_diff,theta_r1_diff2
0.52000000000,-32.97600000000,-25.39975000000,2.40138000000,-19.99888000000,120.27600000000,0.19158000000,0.03066000000,3.05815000000,153.14000000000
0.53000000000,-32.94600000000,-25.59970000000,3.60570000000,-19.99580000000,120.60800000000,0.43305000000,0.06891000000,4.59153000000,153.56300000000
0.54000000000,-32.90390000000,-25.79970000000,4.81393000000,-19.98990000000,121.05800000000,0.77294000000,0.12251000000,6.12991000000,154.13700000000
0.55000000000,-32.84967000000,-25.99951000000,6.02723000000,-19.98000000000,121.61900000000,1.21297000000,0.19153000000,7.67476000000,154.85437000000
0.56000000000,-32.78331000000,-26.19920000000,7.24666000000,-19.96529000000,122.28400000000,1.75530000000,0.27603000000,9.22745000000,155.70600000000
0.57000000000,-32.70470000000,-26.39880000000,8.47324000000,-19.94459000000,123.04700000000,2.40246000000,0.37611000000,10.78930000000,156.68400000000
0.58000000000,-32.61380000000,-26.59811000000,9.70789000000,-19.91690000000,123.89900000000,3.15734000000,0.49185000000,12.36150000000,157.78200000000
0.59000000000,-32.51050000000,-26.79710000000,10.95150000000,-19.88110000000,124.83600000000,4.02317000000,0.62338000000,13.94530000000,158.99200000000
0.60000000000,-32.39480000000,-26.99570000000,12.20490000000,-19.83600000000,125.84935000000,5.00347000000,0.77080000000,15.54170000000,160.30700000000
0.61000000000,-32.26640000000,-27.19380000000,13.46870000000,-19.78060000000,126.93400000000,6.10205000000,0.93425000000,17.15180000000,161.72200000000
0.62000000000,-32.12530000000,-27.39130000000,14.74380000000,-19.71360000000,128.08200000000,7.32297000000,1.11388000000,18.77650000000,163.22900000000
0.63000000000,-31.97150000000,-27.58800000000,16.03060000000,-19.63370000000,129.28700000000,8.67052000000,1.30984000000,20.41660000000,164.82200000000
0.64000000000,-31.80470000000,-27.78390000000,17.32970000000,-19.53970000000,130.54200000000,10.14920000000,1.52227000000,22.07320000000,166.49500000000
0.65000000000,-31.62480000000,-27.97880000000,18.64150000000,-19.43030000000,131.83800000000,11.76360000000,1.75136000000,23.74680000000,168.24000000000
0.66000000000,-31.43180000000,-28.17250000000,19.96653000000,-19.30400000000,133.16800000000,13.51860000000,1.99727000000,25.43820000000,170.05200000000
0.67000000000,-31.22547000000,-28.36480000000,21.30500000000,-19.15940000000,134.52400000000,15.41900000000,2.26018000000,27.14800000000,171.92200000000
0.68000000000,-31.00570000000,-28.55560000000,22.65710000000,-18.99510000000,135.89600000000,17.46980000000,2.54029000000,28.87680000000,173.84400000000
0.69000000000,-30.77230000000,-28.74460000000,24.02290000000,-18.80950000000,137.27500000000,19.67570000000,2.83778000000,30.62500000000,175.81000000000
0.70000000000,-30.52520000000,-28.93170000000,25.40260000000,-18.60107000000,138.65100000000,22.04180000000,3.15286000000,32.39310000000,177.81100000000
0.71000000000,-30.26420000000,-29.11660000000,26.79590000000,-18.36810000000,140.01100000000,24.57266000000,3.48571000000,34.18130000000,179.84000000000
0.72000000000,-29.98920000000,-29.29900000000,28.20270000000,-18.10910000000,141.34600000000,27.27290000000,3.83655000000,35.99000000000,181.88600000000
0.73000000000,-29.70010000000,-29.47860000000,29.62270000000,-17.82210000000,142.64100000000,30.14670000000,4.20558000000,37.81910000000,183.94200000000
0.74000000000,-29.39670000000,-29.65530000000,31.05530000000,-17.50550000000,143.88400000000,33.19810000000,4.59300000000,39.66880000000,185.99500000000
0.75000000000,-29.07890000000,-29.82865000000,32.50010000000,-17.15750000000,145.06100000000,36.43040000000,4.99902000000,41.53900000000,188.03600000000
0.76000000000,-28.74670000000,-29.99830000000,33.95630000000,-16.77630000000,146.15500000000,39.84670000000,5.42385000000,43.42940000000,190.05200000000
